PERMNO,date,SICCD,TICKER,COMNAM,NAICS,PRC,VOL,RET,SHROUT,vwretd,ewretd,sprtrn
91704,20200331,6726,TLH,ISHARES TRUST,525990,167.61301,73196,0.056388,6500,-0.141733,-0.207501,-0.125119
91704,20200430,6726,TLH,ISHARES TRUST,525990,168.16000,29037,0.004589,6900,0.129674,0.153868,0.126844
91704,20200529,6726,TLH,ISHARES TRUST,525990,167.24001,19559,-0.004309,6500,0.053739,0.064070,0.045282
91704,20200630,6726,TLH,ISHARES TRUST,525990,167.35001,42549,0.001797,7600,0.025299,0.057391,0.018388
91704,20200731,6726,TLH,ISHARES TRUST,525990,171.85001,18856,0.027964,7600,0.055529,0.040737,0.055101
91704,20200831,6726,TLH,ISHARES TRUST,525990,165.39999,37140,-0.036519,7700,0.068442,0.038884,0.070065
91704,20200930,6726,TLH,ISHARES TRUST,525990,166.49001,35491,0.007619,7800,-0.035056,-0.027356,-0.039228
91704,20201030,6726,TLH,ISHARES TRUST,525990,161.66000,73064,-0.028057,10000,-0.020178,0.000584,-0.027666
91704,20201130,6726,TLH,ISHARES TRUST,525990,163.22000,47906,0.010579,9100,0.123707,0.174412,0.107546
91704,20201231,6726,TLH,ISHARES TRUST,525990,159.22000,52090,-0.010429,9200,0.045048,0.072853,0.037121
91704,20210129,6726,TLH,ISHARES TRUST,525990,154.49001,54272,-0.029707,9300,-0.000631,0.073192,-0.011137
91704,20210226,6726,TLH,ISHARES TRUST,525990,146.22000,57100,-0.052523,8100,0.029196,0.067528,0.026091
91704,20210331,6726,TLH,ISHARES TRUST,525990,140.16000,21799,-0.040463,7800,0.030573,0.012449,0.042439
91704,20210430,6726,TLH,ISHARES TRUST,525990,142.69000,16995,0.019176,8000,0.048190,0.016612,0.052425
91704,20210528,6726,TLH,ISHARES TRUST,525990,142.60001,25969,0.000579,6500,0.007092,0.013179,0.005487
91704,20210630,6726,TLH,ISHARES TRUST,525990,146.95000,9461,0.031800,6100,0.023422,0.021482,0.022214
91704,20210730,6726,TLH,ISHARES TRUST,525990,151.64999,33173,0.033272,8100,0.011828,-0.033644,0.022748
91704,20210831,6726,TLH,ISHARES TRUST,525990,151.13000,39257,-0.002136,10200,0.027147,0.018892,0.028990
91704,20210930,6726,TLH,ISHARES TRUST,525990,147.07001,15732,-0.025530,10300,-0.042243,-0.028472,-0.047569
91704,20211029,6726,TLH,ISHARES TRUST,525990,147.82001,14645,0.006450,10300,0.064657,0.026557,0.069144
91704,20211130,6726,TLH,ISHARES TRUST,525990,150.81000,16018,0.021635,10100,-0.018347,-0.046540,-0.008334
91704,20211231,6726,TLH,ISHARES TRUST,525990,148.39999,15581,-0.013218,10300,0.033345,-0.001760,0.043613
93436,20120131,9999,TSLA,TESLA MOTORS INC,336111,29.07000,261418,0.017857,104604,0.054140,0.085342,0.043583
93436,20120229,9999,TSLA,TESLA MOTORS INC,336111,33.41000,236238,0.149295,104604,0.041253,0.036494,0.040589
93436,20120330,9999,TSLA,TESLA MOTORS INC,336111,37.24000,226538,0.114636,105165,0.024039,0.017608,0.031332
93436,20120430,9999,TSLA,TESLA MOTORS INC,336111,33.13000,232773,-0.110365,105214,-0.006840,-0.009106,-0.007497
93436,20120531,9999,TSLA,TESLA MOTORS INC,336111,29.50000,348464,-0.109568,105214,-0.065641,-0.068418,-0.062651
93436,20120629,9999,TSLA,TESLA MOTORS INC,336111,31.29000,265393,0.060678,105323,0.038181,0.034188,0.039555
93436,20120731,9999,TSLA,TESLA MOTORS INC,336111,27.42000,328992,-0.123682,105432,0.010306,-0.003281,0.012598
93436,20120831,9999,TSLA,TESLA MOTORS INC,336111,28.52000,247781,0.040117,105432,0.026336,0.024819,0.019763
93436,20120928,9999,TSLA,TESLA MOTORS INC,336111,29.28000,335868,0.026648,105772,0.026532,0.034925,0.024236
93436,20121031,9999,TSLA,TESLA MOTORS INC,336111,28.13140,178360,-0.039228,113779,-0.014064,-0.013477,-0.019789
93436,20121130,9999,TSLA,TESLA MOTORS INC,336111,33.82000,224326,0.202215,113779,0.006219,0.002790,0.002847
93436,20121231,9999,TSLA,TESLA MOTORS INC,336111,33.87000,217520,0.001478,114214,0.012580,0.021872,0.007068
93436,20130131,9999,TSLA,TESLA MOTORS INC,336111,37.51000,284657,0.107470,114518,0.054189,0.063509,0.050428
93436,20130228,9999,TSLA,TESLA MOTORS INC,336111,34.83000,444114,-0.071448,114518,0.008284,0.003491,0.011061
93436,20130328,9999,TSLA,TESLA MOTORS INC,336111,37.89000,301808,0.087855,115161,0.035320,0.031419,0.035988
93436,20130430,9999,TSLA,TESLA MOTORS INC,336111,53.99000,827756,0.424914,115553,0.014942,0.002477,0.018086
93436,20130531,9999,TSLA,TESLA MOTORS INC,336111,97.76000,3355943,0.810706,115553,0.019155,0.023985,0.020763
93436,20130628,9999,TSLA,TESLA MOTORS INC,336111,107.36000,1819354,0.098200,121430,-0.015071,-0.013012,-0.014999
93436,20130731,9999,TSLA,TESLA MOTORS INC,336111,134.28000,2336295,0.250745,121450,0.052690,0.054898,0.049462
93436,20130830,9999,TSLA,TESLA MOTORS INC,336111,169.00000,2644640,0.258564,121450,-0.025761,-0.017278,-0.031298
93436,20130930,9999,TSLA,TESLA MOTORS INC,336111,193.37000,1754400,0.144201,122566,0.037514,0.051828,0.029749
93436,20131031,9999,TSLA,TESLA MOTORS INC,336111,159.94000,2651454,-0.172881,122594,0.039908,0.025762,0.044596
93436,20131129,9999,TSLA,TESLA MOTORS INC,336111,127.28000,3152008,-0.204202,122594,0.024973,0.023398,0.028049
93436,20131231,9999,TSLA,TESLA MOTORS INC,336111,150.42900,1984570,0.181875,123091,0.026159,0.025240,0.023563
93436,20140131,9999,TSLA,TESLA MOTORS INC,336111,181.41000,1836446,0.205951,123192,-0.030047,-0.001282,-0.035583
93436,20140228,9999,TSLA,TESLA MOTORS INC,336111,244.81000,2269557,0.349485,123192,0.046225,0.044257,0.043117
93436,20140331,9999,TSLA,TESLA MOTORS INC,336111,208.45000,1668698,-0.148523,124041,0.004544,0.001028,0.006932
93436,20140430,9999,TSLA,TESLA MOTORS INC,336111,207.89000,1652950,-0.002686,124090,0.001569,-0.022319,0.006201
93436,20140530,9999,TSLA,TESLA MOTORS INC,336111,207.77000,1353228,-0.000577,124090,0.020260,0.006647,0.021030
93436,20140630,9999,TSLA,TESLA MOTORS INC,336111,240.06000,1235014,0.155412,124588,0.027991,0.039501,0.019058
93436,20140731,9999,TSLA,TESLA MOTORS INC,336111,223.30000,1080588,-0.069816,124630,-0.020567,-0.035223,-0.015080
93436,20140829,9999,TSLA,TESLA MOTORS INC,336111,269.70001,1149281,0.207792,124630,0.040225,0.033697,0.037655
93436,20140930,9999,TSLA,TESLA MOTORS INC,336111,242.67999,1329469,-0.100185,125366,-0.025209,-0.044988,-0.015514
93436,20141031,9999,TSLA,TESLA MOTORS INC,336111,241.70000,1521398,-0.004038,125382,0.021174,0.014199,0.023201
93436,20141128,9999,TSLA,TESLA MOTORS INC,336111,244.52000,1077170,0.011667,125382,0.021114,-0.002458,0.024534
93436,20141231,9999,TSLA,TESLA MOTORS INC,336111,222.41000,1271222,-0.090422,125688,-0.003662,-0.000189,-0.004189
93436,20150130,9999,TSLA,TESLA MOTORS INC,336111,203.60001,903618,-0.084574,125763,-0.027207,-0.019073,-0.031041
93436,20150227,9999,TSLA,TESLA MOTORS INC,336111,203.34000,1067279,-0.001277,125763,0.055974,0.054120,0.054893
93436,20150331,9999,TSLA,TESLA MOTORS INC,336111,188.77000,1229766,-0.071653,126362,-0.010410,-0.005112,-0.017396
93436,20150430,9999,TSLA,TESLA MOTORS INC,336111,226.05000,989382,0.197489,126404,0.008776,0.015127,0.008521
93436,20150529,9999,TSLA,TESLA MOTORS INC,336111,250.80000,891151,0.109489,126404,0.010290,0.003970,0.010491
93436,20150630,9999,TSLA,TESLA MOTORS INC,336111,268.26001,654816,0.069617,127101,-0.019238,-0.013459,-0.021012
93436,20150731,9999,TSLA,TESLA MOTORS INC,336111,266.14999,800688,-0.007866,127142,0.012110,-0.027130,0.019742
93436,20150831,9999,TSLA,TESLA MOTORS INC,336111,249.06000,1152837,-0.064212,129837,-0.059982,-0.047295,-0.062581
93436,20150930,9999,TSLA,TESLA MOTORS INC,336111,248.39999,803404,-0.002650,130901,-0.033793,-0.049906,-0.026443
93436,20151030,9999,TSLA,TESLA MOTORS INC,336111,206.92999,1008628,-0.166948,130951,0.074006,0.052851,0.082983
93436,20151130,9999,TSLA,TESLA MOTORS INC,336111,230.25999,786080,0.112743,130951,0.002410,0.007326,0.000505
93436,20151231,9999,TSLA,TESLA MOTORS INC,336111,240.00999,598469,0.042343,131425,-0.022227,-0.035860,-0.017530
93436,20160129,9999,TSLA,TESLA MOTORS INC,336111,191.20000,794122,-0.203367,132056,-0.057148,-0.074934,-0.050735
93436,20160229,9999,TSLA,TESLA MOTORS INC,336111,191.92999,1337311,0.003818,132056,0.000613,0.005564,-0.004128
93436,20160331,9999,TSLA,TESLA MOTORS INC,336111,229.77000,1029597,0.197155,133858,0.070554,0.078181,0.065991
93436,20160429,9999,TSLA,TESLA MOTORS INC,336111,240.75999,1355210,0.047830,133945,0.011725,0.039818,0.002699
93436,20160531,9999,TSLA,TESLA MOTORS INC,336111,223.23000,1033095,-0.072811,147543,0.014354,-0.000584,0.015329
93436,20160630,9999,TSLA,TESLA MOTORS INC,336111,212.28000,1217461,-0.049053,148015,0.002929,0.005847,0.000906
93436,20160729,9999,TSLA,TESLA MOTORS INC,336111,234.78999,742092,0.106039,148693,0.038849,0.049900,0.035610
93436,20160831,9999,TSLA,TESLA MOTORS INC,336111,212.00999,622504,-0.097023,149239,0.002806,0.012873,-0.001219
93436,20160930,9999,TSLA,TESLA MOTORS INC,336111,204.03000,707217,-0.037640,149825,0.003015,0.015368,-0.001234
93436,20161031,9999,TSLA,TESLA MOTORS INC,336111,197.73000,922365,-0.030878,149891,-0.021566,-0.039930,-0.019426
93436,20161130,9999,TSLA,TESLA MOTORS INC,336111,189.39999,988496,-0.042128,149964,0.040543,0.050508,0.034174
93436,20161230,9999,TSLA,TESLA MOTORS INC,336111,213.69000,879924,0.128247,161561,0.018772,0.015897,0.018201
93436,20170131,9999,TSLA,TESLA MOTORS INC,336111,251.92999,1008133,0.178951,161670,0.022173,0.025937,0.017884
93436,20170228,9999,TSLA,TESLA INC,336111,249.99001,1195495,-0.007701,161670,0.032623,0.017121,0.037198
93436,20170331,9999,TSLA,TESLA INC,336111,278.29999,1070387,0.113244,164164,0.002064,0.006378,-0.000389
93436,20170428,9999,TSLA,TESLA INC,336111,314.07001,1170001,0.128530,164260,0.009657,0.003709,0.009091
93436,20170531,9999,TSLA,TESLA INC,336111,341.01001,1481990,0.085777,164260,0.009335,-0.011302,0.011576
93436,20170630,9999,TSLA,TESLA INC,336111,361.60999,1859796,0.060409,166863,0.009580,0.022960,0.004814
93436,20170731,9999,TSLA,TESLA INC,336111,323.47000,1816705,-0.105473,166887,0.020294,0.009082,0.019349
93436,20170831,9999,TSLA,TESLA INC,336111,355.89999,1369905,0.100257,166887,0.001593,-0.008726,0.000546
93436,20170929,9999,TSLA,TESLA INC,336111,341.10001,1115125,-0.041585,168017,0.023758,0.046845,0.019303
93436,20171031,9999,TSLA,TESLA INC,336111,331.53000,1230312,-0.028056,168067,0.019294,0.002239,0.022188
93436,20171130,9999,TSLA,TESLA INC,336111,308.85001,1488451,-0.068410,168067,0.027260,0.020843,0.028083
93436,20171229,9999,TSLA,TESLA INC,336111,311.35001,1099476,0.008095,168797,0.012129,0.014185,0.009832
93436,20180131,9999,TSLA,TESLA INC,336111,354.31000,1243079,0.137980,168797,0.050638,0.029441,0.056179
93436,20180228,9999,TSLA,TESLA INC,336111,343.06000,1091960,-0.031752,168920,-0.039481,-0.040026,-0.038947
93436,20180329,9999,TSLA,TESLA INC,336111,266.13000,1572578,-0.224246,169750,-0.018445,0.001242,-0.026885
93436,20180430,9999,TSLA,TESLA INC,336111,293.89999,1906004,0.104347,169794,0.004692,0.008169,0.002719
93436,20180531,9999,TSLA,TESLA INC,336111,284.73001,1555774,-0.031201,169794,0.026164,0.034593,0.021608
93436,20180629,9999,TSLA,TESLA INC,336111,342.95001,2136042,0.204474,170516,0.005365,0.002790,0.004842
93436,20180731,9999,TSLA,TESLA INC,336111,298.14001,1723953,-0.130660,170593,0.031604,0.006837,0.036022
93436,20180831,9999,TSLA,TESLA INC,336111,301.66000,2773316,0.011806,170593,0.030233,0.019201,0.030263
93436,20180928,9999,TSLA,TESLA INC,336111,264.76999,1960767,-0.122290,171578,0.000425,-0.010332,0.004294
93436,20181031,9999,TSLA,TESLA INC,336111,337.32001,2864231,0.274011,171733,-0.074045,-0.082375,-0.069403
93436,20181130,9999,TSLA,TESLA INC,336111,350.48001,1331285,0.039013,171733,0.018512,0.000656,0.017859
93436,20181231,9999,TSLA,TESLA INC,336111,332.79999,1464466,-0.050445,172602,-0.089890,-0.099321,-0.091777
93436,20190131,9999,TSLA,TESLA INC,336111,307.01999,1757076,-0.077464,172602,0.088294,0.120260,0.078684
93436,20190228,9999,TSLA,TESLA INC,336111,319.88000,1285744,0.041887,172721,0.032724,0.038572,0.029729
93436,20190329,9999,TSLA,TESLA INC,336111,279.85999,2137844,-0.125109,173682,0.012962,-0.003908,0.017924
93436,20190430,9999,TSLA,TESLA INC,336111,238.69000,2307535,-0.147109,173721,0.037893,0.020355,0.039313
93436,20190531,9999,TSLA,TESLA INC,336111,185.16000,2826537,-0.224266,177270,-0.061679,-0.064571,-0.065778
93436,20190628,9999,TSLA,TESLA INC,336111,223.46001,2149819,0.206848,179118,0.067279,0.049002,0.068930
93436,20190731,9999,TSLA,TESLA INC,336111,241.61000,1994069,0.081223,179127,0.011854,-0.005245,0.013128
93436,20190830,9999,TSLA,TESLA INC,336111,225.61000,1340932,-0.066222,179127,-0.020339,-0.040001,-0.018092
93436,20190930,9999,TSLA,TESLA INC,336111,240.87000,1365915,0.067639,180000,0.016033,0.017681,0.017181
93436,20191031,9999,TSLA,TESLA INC,336111,314.92001,2351125,0.307427,180245,0.019256,0.006291,0.020432
93436,20191129,9999,TSLA,TESLA INC,336111,329.94000,1578851,0.047695,180245,0.034997,0.026601,0.034047
93436,20191231,9999,TSLA,TESLA INC,336111,418.32999,2070288,0.267897,181062,0.028491,0.044379,0.028590
93436,20200131,9999,TSLA,TESLA INC,336111,650.57001,4072082,0.555160,181062,-0.001728,-0.013334,-0.001628
93436,20200228,9999,TSLA,TESLA INC,336111,667.98999,4720676,0.026776,184110,-0.077918,-0.069814,-0.084110
93436,20200331,9999,TSLA,TESLA INC,336111,524.00000,4200834,-0.215557,185000,-0.141733,-0.207501,-0.125119
93436,20200430,9999,TSLA,TESLA INC,336111,781.88000,3806580,0.492137,185371,0.129674,0.153868,0.126844
93436,20200529,9999,TSLA,TESLA INC,336111,835.00000,2723026,0.067939,185371,0.053739,0.064070,0.045282
93436,20200630,9999,TSLA,TESLA INC,336111,1079.81006,2551787,0.293186,186000,0.025299,0.057391,0.018388
93436,20200731,9999,TSLA,TESLA INC,336111,1430.76001,3776740,0.325011,186362,0.055529,0.040737,0.055101
93436,20200831,9999,TSLA,TESLA INC,336111,498.32001,4051970,0.741452,931809,0.068442,0.038884,0.070065
93436,20200930,9999,TSLA,TESLA INC,336111,429.01001,17331954,-0.139087,948000,-0.035056,-0.027356,-0.039228
93436,20201030,9999,TSLA,TESLA INC,336111,388.04001,8330610,-0.095499,947901,-0.020178,0.000584,-0.027666
93436,20201130,9999,TSLA,TESLA INC,336111,567.59998,7811501,0.462736,947901,0.123707,0.174412,0.107546
93436,20201231,9999,TSLA,TESLA INC,336111,705.66998,11962716,0.243252,959854,0.045048,0.072853,0.037121
93436,20210129,9999,TSLA,TESLA INC,336111,793.53003,7038597,0.124506,959854,-0.000631,0.073192,-0.011137
93436,20210226,9999,TSLA,TESLA INC,336111,675.50000,5222236,-0.148740,959854,0.029196,0.067528,0.026091
93436,20210331,9999,TSLA,TESLA INC,336111,667.92999,9405526,-0.011207,963000,0.030573,0.012449,0.042439
93436,20210430,9999,TSLA,TESLA INC,336111,709.44000,6774422,0.062147,963330,0.048190,0.016612,0.052425
93436,20210528,9999,TSLA,TESLA INC,336111,625.21997,6241463,-0.118713,963330,0.007092,0.013179,0.005487
93436,20210630,9999,TSLA,TESLA INC,336111,679.70001,5186813,0.087137,984003,0.023422,0.021482,0.022214
93436,20210730,9999,TSLA,TESLA INC,336111,687.20001,4472791,0.011034,990015,0.011828,-0.033644,0.022748
93436,20210831,9999,TSLA,TESLA INC,336111,735.71997,3812156,0.070605,1001767,0.027147,0.018892,0.028990
93436,20210930,9999,TSLA,TESLA INC,336111,775.47998,3889228,0.054042,1004000,-0.042243,-0.028472,-0.047569
93436,20211029,9999,TSLA,TESLA INC,336111,1114.00000,5263955,0.436530,1004265,0.064657,0.026557,0.069144
93436,20211130,9999,TSLA,TESLA INC,336111,1144.76001,6457197,0.027612,1004265,-0.018347,-0.046540,-0.008334
93436,20211231,9999,TSLA,TESLA INC,336111,1056.78003,5075118,-0.076855,1033534,0.033345,-0.001760,0.043613
